pedigree_id1,pedigree_id2,Y,A,Genetic_Covariance
3..3_1.3_0,3..3_43.3_21,-1.1816875601185044,-0.788379668922671,0.00106584216680648
3..3_1.3_0,3..3_44.3_22,-1.8206128946737552,-0.8900875143506454,0.0015546307644340577
3..3_1.3_0,3..3_45.3_22,-1.9029328782583796,-1.5648220827378887,0.0047300541843719865
3..3_1.3_0,3..3_46.3_23,-0.09109854475660138,-0.2704693706315945,-0.08209440326717381
3..3_1.3_0,3..3_47.3_23,0.10903314068616325,-0.2704693706315945,-0.08209440326717381
3..3_1.3_0,3..3_48.3_24,-0.2933477517618806,0.4585841705329252,-0.05204589759289504
3..3_1.3_0,3..3_49.3_24,0.2081444672836721,0.4585841705329252,-0.05204589759289504
3..3_1.3_0,3..3_50.3_25,-0.7008562628467131,0.011457040337315393,-0.026931370507961416
3..3_1.3_0,3..3_51.3_25,1.6573665380502887,0.011457040337315393,-0.026931370507961416
3..3_1.3_0,3..3_52.3_26,-0.5352232284664242,-0.20400253660494103,0.4377981803728239
3..3_1.3_0,3..3_53.3_26,0.24942696735861888,-0.23366248855668426,0.011376809197069144
3..3_1.3_0,3..3_54.3_27,0.2292011447867774,0.11752482365880144,-0.040993686339135
3..3_1.3_0,3..3_55.3_27,-0.34003966277406206,0.11752482365880144,-0.040993686339135
3..3_1.3_0,3..3_56.3_28,-0.7654448871860025,-0.3411910206441951,-0.0007292892946591518
3..3_1.3_0,3..3_57.3_28,-0.4995582453782653,-0.3411910206441951,-0.0007292892946591518
3..3_1.3_0,3..3_58.3_29,0.6126554950917273,0.5134573599377511,-0.025840275523972403
3..3_1.3_0,3..3_59.3_29,0.40225457121986835,0.06645040996715566,0.010358436523763555
3..3_1.3_0,3..3_60.3_30,-0.3918256423610023,-0.31168543948516536,-0.05340668590969841
3..3_1.3_0,3..3_61.3_30,-0.10810995357186556,-0.31168543948516536,-0.05340668590969841
3..3_1.3_0,3..3_62.3_31,0.14493472874050672,-0.21880282837018547,-0.007874937190000599
